977777.43,171606.35,86.42
977768.43,171598.89,99.0
977777.29,171591.88,92.69
977766.29,171595.36,79.97
977759.32,171603.81,85.96000000000001
977784.05,171591.87,87.85000000000001
977779.97,171593.4,91.49
977774.62,171606.62,91.15
977759.25,171595.66,92.23
977754.34,171598.55,96.61
977764.68,171593.33,79.28
977758.32,171591.81,95.18
977766.44,171600.26,80.22
977768.54,171603.26,96.57000000000001
977768.62,171605.83,81.2
977755.48,171605.79,90.32000000000001
977773.07,171603.7,88.24
977781.81,171601.43,86.95
977773.41,171599.48,98.29
977769.14,171601.37,82.3
977753.0,171596.26,96.33
977755.16,171602.39,90.03
977773.95,171599.75,83.68
977784.6,171592.58,88.88
977757.12,171599.13,93.28
977755.35,171597.85,95.66
977768.25,171603.49,76.77
977754.51,171597.91,95.18
977769.41,171601.13,82.10000000000001
977781.91,171596.87,91.87
977785.1,171594.33,88.87
977767.5,171605.88,77.77
977762.56,171598.96,84.42
977758.21,171593.98,95.65
977778.77,171597.88,96.84
977760.12,171601.97,97.66
977774.83,171606.93,91.35000000000001
977774.79,171600.91,98.38
977780.21,171600.19,86.35000000000001
977770.79,171603.99,87.61
977767.11,171593.98,91.73
977756.67,171603.21,86.34
977757.86,171596.06,92.9
977767.73,171595.89,88.68
977766.56,171604.41,76.36
977770.43,171602.17,76.03
977767.91,171600.06,77.45
977758.38,171598.15,84.42
977767.84,171603.01,82.74
977765.53,171602.12,75.08
977782.68,171593.97,90.57000000000001
977786.72,171604.57,92.81
977753.81,171599.46,85.49
977767.95,171604.55,82.36
977770.55,171606.38,80.33
977774.89,171606.8,87.83
977756.1,171595.86,82.72
977781.66,171599.02,93.88
977767.39,171606.49,77.85000000000001
977771.74,171599.58,89.25
977763.34,171597.73,87.71000000000001
977777.46,171599.06,90.24
977767.33,171593.68,94.53
977773.61,171606.24,94.44
977782.32,171605.62,89.72
977754.85,171594.56,81.51
977785.23,171603.3,92.46000000000001
977778.06,171605.65,92.98
977753.69,171598.36,81.59
977767.36,171593.82,94.5
977760.53,171594.85,99.21000000000001
977756.26,171597.59,84.47
977763.88,171591.9,79.54
977757.64,171595.92,84.13
977778.83,171605.93,87.31
977770.36,171603.16,93.5
977763.8,171593.48,70.64
977767.22,171596.59,91.3
977782.18,171594.37,91.99
977768.66,171603.81,96.26
977766.53,171606.25,85.99
977757.64,171597.18,84.22
977767.02,171596.04,83.39
977757.52,171602.65,86.60000000000001
977772.59,171605.47,82.46000000000001
977769.4,171605.33,79.8
977754.77,171594.7,83.61
977762.07,171600.79,86.19
977762.13,171603.09,96.01
977771.37,171605.39,82.54
977760.58,171603.97,86.34
977758.53,171603.44,91.08
977768.9,171605.96,93.9
977777.65,171607.25,92.73
977776.06,171601.34,89.08
977764.35,171591.78,70.63
977765.28,171597.95,77.52
977763.75,171596.06,98.39
977762.94,171606.68,99.31
977769.51,171606.54,88.21000000000001
977764.47,171596.68,65.29
977761.33,171594.84,92.59
977762.21,171592.13,93.43
977783.87,171606.17,92.85000000000001
977779.01,171599.3,96.89
977765.17,171600.58,74.16
977761.36,171598.06,92.32000000000001
977765.78,171596.54,78.14
977771.0,171594.56,93.76
977757.24,171598.7,99.11
977765.87,171604.98,79.31
977765.58,171602.38,74.9
977760.41,171602.37,76.45
977754.78,171600.86,92.34
977768.69,171600.45,81.44
977767.86,171594.54,90.49
977774.61,171607.07,91.51
977771.81,171600.72,89.5
977777.41,171597.82,98.96000000000001
977770.0,171604.46,93.32000000000001
977775.58,171603.55,87.39
977762.09,171599.91,88.02
977760.12,171602.6,89.01
977777.57,171597.96,95.38
977770.76,171600.63,92.47
977780.83,171605.42,93.23
977763.96,171596.15,97.64
977768.16,171604.43,91.28
977756.28,171602.84,86.17
977760.51,171598.1,93.03
977769.55,171604.85,75.23
977773.86,171592.49,93.71000000000001
977768.91,171603.58,82.46000000000001
977772.16,171599.62,97.09
977757.98,171603.98,89.89
977757.75,171601.88,99.16
977781.47,171605.43,85.47
977771.49,171604.67,93.64
977767.52,171593.15,99.12
977767.53,171605.55,82.21000000000001
977764.68,171593.18,79.3
977760.36,171604.02,89.91
977774.62,171606.95,95.22
977785.19,171605.12,92.62
977759.57,171600.78,98.78
977765.15,171596.5,76.93
977768.17,171600.19,78.33
977776.5,171599.92,84.85000000000001
977759.03,171602.13,94.92
977758.49,171605.16,85.49
977774.35,171592.33,93.59
977770.91,171603.53,87.07000000000001
977760.91,171593.23,94.49
977768.96,171592.91,87.29
977777.57,171592.04,93.10000000000001
977766.79,171604.0,76.29
977756.25,171599.01,92.5
977762.09,171592.41,79.27
977768.68,171606.26,81.96000000000001
977756.78,171597.97,93.95
977766.31,171599.25,96.37
977761.54,171602.95,76.31
977767.06,171599.44,91.81
977754.78,171605.74,91.02
977764.08,171604.27,78.08
977778.95,171598.27,96.62
977761.42,171606.29,85.9
977766.95,171603.2,77.08
977753.46,171599.06,94.75
977777.29,171601.52,89.88
977778.6,171600.79,88.12
977772.33,171596.18,92.74
977763.63,171593.11,97.55
977757.93,171592.78,82.45
977781.83,171601.36,87.69
977752.49,171593.5,98.77
977776.24,171606.77,92.02
977761.2,171593.97,92.88
977767.71,171596.94,89.46000000000001
977776.31,171606.32,93.37
977766.66,171593.27,94.96000000000001
977778.8,171600.33,88.42
977767.36,171599.29,78.14
977785.46,171592.31,89.03
977784.21,171591.96,89.09
977759.65,171595.32,85.02
977767.88,171601.89,82.77
977774.03,171596.41,98.69
977776.38,171603.41,87.47
977753.47,171604.59,79.8
977770.16,171605.89,78.63
977758.8,171594.91,84.96000000000001
977766.92,171600.58,80.28
977777.31,171599.67,90.27
977776.03,171600.35,89.61
977763.5,171596.19,71.36
977784.13,171600.73,95.64
977771.24,171606.4,80.73
977758.35,171600.63,98.92
977777.87,171598.61,81.5
977763.83,171606.55,82.28
977777.39,171599.93,99.01
977763.86,171602.41,85.67
977777.87,171593.57,90.9
977761.36,171604.62,81.86
977777.55,171605.76,97.07000000000001
977758.47,171598.87,92.08
977773.31,171593.45,87.74
977781.4,171598.88,93.98
977770.19,171592.52,94.55
977752.38,171592.27,96.0
977779.94,171601.83,94.25
977776.79,171606.48,92.61
977769.92,171604.23,91.37
977773.33,171605.56,90.60000000000001
977781.81,171600.51,94.56
977761.95,171592.7,92.54
977783.11,171600.66,93.9
977766.11,171599.79,80.34
977762.55,171595.46,92.8
977769.19,171602.14,79.16
977758.35,171600.0,94.4
977770.32,171601.19,93.13
977767.49,171604.24,76.49
977759.26,171597.02,91.95
977754.75,171600.63,86.19
977774.36,171600.69,90.08
977772.21,171602.46,84.89
977765.71,171596.84,77.39
977761.69,171603.86,96.59
977765.71,171593.55,97.38
977777.74,171596.89,95.33
977760.3,171602.87,76.32000000000001
977773.36,171602.84,83.17
977781.5,171593.09,93.07000000000001
977770.53,171601.39,83.24
977757.53,171602.13,90.52
977776.03,171605.49,87.09
977765.86,171599.94,80.3
977767.21,171596.39,88.81
977770.35,171602.2,76.0
977782.7,171604.49,99.05
977769.34,171604.14,81.55
977783.07,171592.09,90.13
977784.89,171594.48,88.84
977753.21,171602.35,88.45
977761.18,171600.23,85.79
977756.06,171597.49,94.87
977765.71,171594.54,98.92
977767.2,171598.27,79.74
977776.82,171600.49,97.82000000000001
977752.88,171599.59,85.05
977752.65,171600.03,81.23
977762.55,171607.39,97.93
977782.81,171602.69,95.08
977759.06,171593.01,96.86
977752.84,171599.26,95.94
977775.57,171593.77,98.38
977767.69,171602.0,82.68
977768.69,171601.63,79.25
977757.71,171592.88,98.83
977762.8,171600.02,92.28
977780.11,171600.47,86.27
977763.81,171593.09,90.43
977758.76,171605.26,90.27
977768.71,171604.05,96.44
977770.93,171595.05,93.03
977779.26,171601.23,87.10000000000001
977764.86,171593.69,95.54
977761.82,171598.52,92.15
977783.01,171601.96,96.0
977785.65,171605.65,92.96000000000001
977780.47,171604.92,93.31
977765.96,171598.66,73.51
977755.94,171601.42,93.57000000000001
